,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
P7CuccdrQJc,"['pancreatic cancer', 'Jaundice', 'Weight loss', 'Cancer', 'cancer', 'Abdominal pain']",6,Tratamiento cáncer,"Científico
",332,332,564,3 Síntomas del CÁNCER DE PÁNCREAS,"Suscríbete a mi lista de correo ► https://drsanagustin.substack.com/about CÁNCER DE PÁNCREAS: 3 síntomas que debes conocer (tríada clínica)

★ VÍDEOS SOBRE CÁNCER (oncología)
https://www.youtube.com/watch?v=VoJbmhwQK4k&list=PLa1Njv9e_ylZqnqCayCRZUE-IDfcjd_is&index=2

★Síntomas peligrosos de  cáncer de páncreas
https://youtu.be/7ov7sdmsyk8

★ Vídeos sobre Síntomas y Signos en Medicina
https://youtu.be/aZr_EYNBFow?list=PL7B11BC80BEFD9C6B

★ Vídeos sobre Digestivo
https://youtu.be/L4Xn56TMdZg?list=PLD59169BF538C69C4

0:00 Síntomas del cáncer cabeza del páncreas
0:13 Localización del cáncer de páncreas
0:43 Cáncer de cola o cuerpo de páncreas
0:54 Dolor abdominal
2:01 Pérdida de peso
3:56 Ictericia 

SUSCRÍBETE►https://www.youtube.com/user/alsanagust/videos?sub_confirmation=1

★ Blog ► https://www.albertosanagustin.com/sintomas-cancer-pancreas/

★ Bibliografía general:

http://www.albertosanagustin.com/p/recursos.html

Imágenes:

https://pixabay.com/es/

De Jmarchn - Trabajo propio, CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=42483862


★  Los vídeos de este canal son solo informativos y divulgativos. De ningún modo pretenden sustituir el consejo médico directo. Si tienes o crees tener alguna síntoma, signo o enfermedad descrito en estos vídeos, siempre debes consultar a tu médico de referencia. Nada puede sustituir la relación directa médico-paciente.

★ CONTACTA CONMIGO★

BLOG ► http://www.albertosanagustin.com
FACEBOOK ► https://www.facebook.com/alsanagust
TWITTER ► https://twitter.com/alsanagust
INSTAGRAM ►https://www.instagram.com/alsanagust

Dr. Alberto Sanagustín
@alsanagust #medicina #oncologia


#alsanagust

-~-~~-~~~-~~-~-
MIRA: ""Top MEJORES (y PEORES) ALIMENTOS para tu PÁNCREAS"" 
https://www.youtube.com/watch?v=Yp6YFYt60VU
-~-~~-~~~-~~-~- 💥 Recuerda UNIRTE al canal: https://www.youtube.com/@alsanagust/join",es,False,False,,
ScBzqEqRNAw,"['Esophageal cancer', 'indigestion', 'esophageal cancer', 'heartburn', 'cancer', 'cancer death']",6,Tratamiento cáncer,"Científico
",259,259,1109,Cuáles son los síntomas del cáncer de esófago y por qué no debemos ignorarlos | BBC Mundo,"Es la sexta causa más común de muerte por cáncer y muchas personas no saben que lo padecen.
El cáncer de esófago no causa síntomas al inicio y algunas de las dolencias que provoca suelen confundirse con malestares gástricos comunes como acidez o indigestión.
¿Cuáles son los síntomas que no deben ignorarse? ¿y quiénes presentan mayor riesgo de padecer de esta enfermedad?
En este video te contamos las recomendaciones de los expertos para detectar a tiempo este tipo de cáncer.

● Presentación y edición de video: Jorge Pérez Valery 
● Guion e investigación: Laura Plitt, Jorge Pérez Valery 
● Animación: Daniel Arce
● Editora: Natalia Pianzola

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook https://bbc.in/2BxEUCt
👉 Instagram https://bbc.in/2N3p7AF 
👉 Twitter https://bbc.in/32F72iZ

#BBCMundo",es,False,False,,
Hcjr-4qOrVY,['cancer'],1,Tratamiento cáncer,"Científico
",280,280,1115,"NÓDULOS TIROIDEOS: síntomas, diagnóstico, tratamiento y prevención (bulto o bola en el cuello)","▶ Mi libro de técnicas de estudio: https://bit.ly/2K4j9hK

En esta ocasión hablaremos de un padecimiento relativamente frecuente, los nódulos tiroideos, estos pueden afectar a personas de todas las edades, sin embargo, son más frecuentes después de los 30 años. En la gran mayoría de las ocasiones se trata de un padecimiento benigno, sin embargo, en pocos casos se asocia a cáncer por lo que siempre es importante descartar esta causa en pacientes donde aparecen estos nódulos. 

En este video abordo el diagnostico, síntomas, tratamiento, prevención. Los nódulos tiroideos son una causa frecuente de nódulos en el cuello y suele ser muy relevante la diferenciación de casos benignos y malignos por el potencial de desembocar en cáncer. 

0:00 Introducción
0:23 ¿Qué son los nódulos tiroideos?
0:42 ¿Qué provoca los nódulos tiroideos? 
1:16 ¿Qué síntomas dan los nódulos tiroideos?
1:46 ¿Cómo se diagnostican los nódulos tiroideos?
2:34 ¿Cuál es el tratamiento de los nódulos tiroideos? (cirugía, ablación)
3:32 ¿Cómo pueden prevenirse los nódulos tiroideos? 

Añádete a mis redes sociales:
▶FACEBOOK: http://bit.ly/2YjFKR2
▶TWITTER: http://bit.ly/2ZpOame
▶INSTAGRAM: http://bit.ly/2Yiorzy
▶BLOG: https://doctorsindoctorado.com/

Si te interesa apoyar monetariamente el proyecto
▶PAYPAL: https://www.paypal.me/TapiaMoreno
▶PATREON: https://goo.gl/adEdVh

#nodulotiroideo #tiroides #saludfemenina",es,False,False,,
lxzEaQECEc8,"['colorectal cancer', 'Cancer']",2,Tratamiento cáncer,"Científico
",176,176,3184,Cancer Disappears In All Patients During Immunotherapy Drug Trial,"In a new study, all 12 colorectal cancer patients in an immunotherapy drug trial were in complete clinical remission after six months. NBC medical contributor Natalie Azar joins TODAY to discuss what made the treatment so successful.

» Subscribe to TODAY: http://on.today.com/SubscribeToTODAY
» Watch the latest from TODAY: http://bit.ly/LatestTODAY
About: TODAY brings you the latest headlines and expert tips on money, health and parenting. We wake up every morning to give you and your family all you need to start your day. If it matters to you, it matters to us. We are in the people business. Subscribe to our channel for exclusive TODAY archival footage & our original web series.  

Connect with TODAY Online!
Visit TODAY's Website: http://on.today.com/ReadTODAY
Find TODAY on Facebook: http://on.today.com/LikeTODAY
Follow TODAY on Twitter: http://on.today.com/FollowTODAY
Follow TODAY on Instagram: http://on.today.com/InstaTODAY

#Cancer #Remission #DrugTrials",en,False,False,,
uHuc_5xS8sM,"['sweats', 'lymphoma', 'fever', ""Hodgkin's lymphoma"", 'weight loss', 'Cancer', 'cancer', 'fatigue']",8,Tratamiento cáncer,"Científico
",,,,,,,False,False,,
UpiIjg18yRg,"['prostate cancer', 'tumor', 'cancer de colon, cancer de prostata, Radiotherapy, Oncology, Metastasis, Carcinoma', 'breast cancer', 'cancer, carcinogenic, carcinogen, doctor, cancer documentary, cancer disease', 'cancer', 'Tumors']",7,Tratamiento cáncer,"Científico
",371,371,2605,¿Por Qué No hay cura para el Cáncer?,"A día de hoy, en 2022, sigue sin haber una ""cura"" oficial para el cáncer. Te ánimo a que compartas este vídeo. Introducción:

Curar una enfermedad es fácil ¿verdad? “Basta” con encontrar el causante y eliminarlo. Entonces ¿qué pasa con el cáncer? ¿Está la cura para el cáncer en algún laboratorio que la industria farmacéutica se empeña en mantener oculto? Descubre cuánto sabes sobre el cáncer y qué podemos hacer contra esta enfermedad cuando el enemigo está en casa.

Visita porquenohaycura.wordpress.com y descubre cuanto sabes de esta enfermedad.",es,False,False,,
7ov7sdmsyk8,"['pancreatic cancer', 'adenocarcinoma']",2,Tratamiento cáncer,"Científico
",1296,1296,847,"SÍNTOMAS PELIGROSOS DE CÁNCER DE PÁNCREAS (Casos, Diagnóstico y Tratamiento)","Suscríbete a mi lista de correo ► https://drsanagustin.substack.com/about Este video trata sobre el cáncer de páncreas (adenocarcinoma), sus síntomas (casos de pacientes), tipos de cáncer de páncreas, causas de los síntomas, diagnóstico y tratamiento.  
0:00 PROBLEMA CON CÁNCER PÁNCREAS
0:44 PACIENTE 1: DOLOR ABDOMINAL
3:44 PACIENTE 2: CANSANCIO Y MASA
4:43 PACIENTE 3: DIABETES BRUSCA
6:00 PACIENTE 4: HIPOGLUCEMIAS
8:04 TIPOS DE CÁNCER DE PÁNCREAS
9:26 SÍNTOMAS TÍPICOS
18:05 FACTORES DE RIESGO Y PREVENCIÓN
19:14 DIAGNÓSTICO
20:31 TRATAMIENTO
21:27 Vídeos recomendados

★ CASO RARO de CÁNCER de PÁNCREAS (con HIPOGLUCEMIAS)
https://youtu.be/Bf332hZj2Ts

★ CASO de DOLOR de ESTÓMAGO que era PÁNCREAS GRAVE
https://youtu.be/uRIMfa1a4UY

★ CÁNCER DE PULMÓN
https://youtu.be/VoJbmhwQK4k

★ SUSCRÍBETE►https://www.youtube.com/user/alsanagust/videos?sub_confirmation=1

★ MI CANAL DE PSICOLOGÍA ► https://www.youtube.com/c/PsicologíaenVídeo 

Imágenes y vídeos:

storyblocks.com

pixabay.com/es

By Cradel - https://commons.wikimedia.org/wiki/File:Illu_pancrease.svg, Public Domain, https://commons.wikimedia.org/w/index.php?curid=99846753

By Cancer Research UK - Original email from CRUK, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=34334206

By Cancer Research UK - Original email from CRUK, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=34333432

By James Heilman, MD - Own work, CC BY 3.0, https://commons.wikimedia.org/w/index.php?curid=9389660

De Original: ErnstA y Ustas Vector: Sjef y Jmarchn - Trabajo propio, basado en: BauchOrgane wn.png de ErnstA y Ustas, CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=4464886

By BruceBlaus. When using this image in external sources it can be cited as:Blausen.com staff (2014). &quot;Medical gallery of Blausen Medical 2014&quot;. WikiJournal of Medicine 1 (2). DOI:10.15347/wjm/2014.010. ISSN 2002-4436.de la traducción Ortisa - Commons File:Blausen 0698 PancreasAnatomy.png, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=90574490

De Modificado de Henry Gray (1827–1861) - Wikimedia Commons File:Gray1035.png, CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=58446317


★ BIBLIOGRAFÍA y REFERENCIAS:

Cáncer de páncreas
https://www.cun.es/enfermedades-tratamientos/enfermedades/cancer-pancreas

¿Qué es el cáncer de páncreas?
https://www.cancer.org/es/cancer/cancer-de-pancreas/acerca/que-es-el-cancer-de-pancreas.html

Tratamiento del cáncer de páncreas en adultos
https://www.cancer.gov/espanol/tipos/pancreas/pro/tratamiento-pancreas-pdq

Tratamiento de los tumores neuroendocrinos de páncreas (tumores de células de los islotes)
https://www.cancer.gov/espanol/tipos/pancreas/pro/tratamiento-tne-pdq

Cáncer de páncreas
https://www.mayoclinic.org/es-es/diseases-conditions/pancreatic-cancer/symptoms-causes/syc-20355421

Caso clínico de ingreso por estudio para diagnóstico de cáncer de cabeza de páncreas
https://www.revista-portalesmedicos.com/revista-medica/caso-clinico-de-ingreso-por-estudio-para-diagnostico-de-cancer-de-cabeza-de-pancreas/

Cáncer de páncreas. A propósito de un caso
https://www.samfyc.es/wp-content/uploads/2019/08/v20n1_CD_CaPancreas.pdf

Cáncer de páncreas diagnóstico ecográfico. A propósito de un caso.
https://www.elsevier.es/en-revista-medicina-familia-semergen-40-congresos-1as-jornadas-nacionales-digestivo-semergen-62-sesion-casos-clinicos-orales-3870-comunicacion-cncer-de-pncreas-diagnstico-ecogrfico-47347

Caso clínico: Cáncer de Páncreas
https://es.slideshare.net/AshleeSimpson/caso-clinico-sesiones

Insulinoma y Steve Jobs
https://www.quironsalud.es/blogs/es/blogbisturi/insulinoma-steve-jobs

Insulinoma
https://www.msdmanuals.com/es-es/professional/trastornos-gastrointestinales/tumores-del-aparato-digestivo/insulinoma

Greenlee H, Ernst E. What can we learn from Steve Jobs about complementary and alternative therapies?. Prev Med. 2012;54(1):3-4. doi:10.1016/j.ypmed.2011.12.014

https://www.albertosanagustin.com/p/recursos.html

★  Los vídeos de este canal son solo divulgativos. De ningún modo pretenden sustituir el consejo médico directo. Si tienes o crees tener alguna síntoma, signo o enfermedad descrito en estos vídeos, siempre debes consultar a tu médico de referencia. Nada puede sustituir la relación directa médico-paciente.

★ CONTACTA CONMIGO★

https://linktr.ee/alsanagust

Dr. Alberto Sanagustín
@alsanagust #alsanagust

-~-~~-~~~-~~-~-
MIRA: ""Top MEJORES (y PEORES) ALIMENTOS para tu PÁNCREAS"" 
https://www.youtube.com/watch?v=Yp6YFYt60VU
-~-~~-~~~-~~-~- 💥 Recuerda UNIRTE al canal: https://www.youtube.com/@alsanagust/join",es,True,True,2022-06-10T19:00:12Z,2022-06-10T19:26:41Z
c8YR3A4s9Bc,"['Leukemias', 'Leukemia']",2,Tratamiento cáncer,"Científico
",1099,1099,797,¿Qué es la Leucemia?,"Hoy revisamos las generalidades de Leucemias, qué hay, qué las causa, cómo detectarlo a tiempo y cómo se puede prevenir.
Este video no es una consulta, si tienes cualquiera de los síntomas mencionados por favor acude con tu médico inmediatamente.

00:00 INTRODUCCION
00:21 ¿QUÉ ES?
01:05 ¿QUÉ TAN IMPORTANTE ES?
02:27 ¿QUÉ LA CAUSA?
10:46 FACTORES DE RIESGO 
12:01 SIGNOS Y SINTOMAS
14:20 DIAGNÓSTICO
15:15 TRATAMIENTO
16:15 ¿QUÉ HACER?



Visita nuestra tienda en donde encontrarás nuestros cursos y material educativo:
http://bit.ly/3Tivzpf
Descubre nuestro nuevo canal de Ginecología y salud de la mujer: https://bit.ly/46SJgRd
Agenda una consulta médica al WhatsApp +52 55 4482 1519
Encuentra el e-book ¡Vive sin Herpes! aquí: https://caresstore.com/products/e-book-vive-sin-herpes?utm_source=copyToPasteBoard&utm_medium=product-links&utm_content=web
Únete al canal para acceder a increibles beneficios:
https://www.youtube.com/channel/UC4_NOlVIu_FjdTGhok5t4lg/join o nos puedes hacer una doncación única en: https://www.paypal.com/donate?hosted_button_id=2ENWQ7V289PBE",es,False,False,,
EmG6mDx_vMk,"['Pain', 'tumor', 'Esophageal Cancer', 'Lung Cancer', 'Breast Cancer', 'Heredity', 'breast cancer', 'Uterine Cancer', 'breast cancer symptoms', 'Obesity', 'Cancer', 'Cervix', 'Prostate Cancer', 'PL3635278252304328', 'Colon Cancer']",15,Tratamiento cáncer,"Científico
",99,99,137,El Cáncer de Mama y sus Síntomas (versión 2007),"¡Vea el nuevo video de los síntomas del cáncer de mama en su versión más actualizada y completa!
https://www.youtube.com/watch?v=FMJievqebmc
-------------------------------
¡¡SUSCRÍBASE AL CANAL!!:
http://www.youtube.com/user/drdanielgonzalez?sub_confirmation=1

“El Cáncer de Mama y sus Síntomas: ¿Cómo Sospechar que Puedo Tener un Cáncer de Mama?”:
En este video vamos a hablar de los síntomas del cáncer de mama. 
Comentaremos los síntomas que aparecen en el propio pecho, cuando el tumor está aún localizado sólo en él, y los síntomas que producirá si se extiende fuera de la glándula mamaria. Veremos cómo se manifiesta en la axila, y qué alteraciones ocasiona cuando ya se ha escapado al resto del cuerpo.

¡Anímese a ver más videos en este canal sobre el cáncer de mama! Aquí tiene sus enlaces:
¿Qué es y cómo y por qué Aparece?: https://www.youtube.com/watch?v=ZvF6Peo_qFI
¿Puede producir Dolor?: https://www.youtube.com/watch?v=3nfe0d_4kbw
¿Qué Pruebas hay que hacer para Diagnosticarlo?: https://www.youtube.com/watch?v=mzyjyXzZWyA
Los Hombres y el Cáncer de Mama: https://www.youtube.com/watch?v=BAd9a4TGYxA
El Tratamiento del Cáncer de Mama?: https://www.youtube.com/watch?v=531eN83On0s
La Mastectomía Bilateral Profiláctica: https://www.youtube.com/watch?v=iNiAkEn_F2I
La Autoexploración mamaria: https://www.youtube.com/watch?v=b1DUpVzEoTM
¿Cómo explorar los propios Senos?: https://www.youtube.com/watch?v=Hiic_-3mZ9I
Las Bebidas Alcohólicas y el Cáncer de Mama: https://www.youtube.com/watch?v=psQ0Bv0aHIE
Herencia y Cáncer de Mama (I): https://www.youtube.com/watch?v=IcM8x8TcjJo
Herencia y Cáncer de Mama (II): https://www.youtube.com/watch?v=6j8U_yC89do
Herencia y Cáncer de Mama (III): https://www.youtube.com/watch?v=FZkJjnrA8GM
Riesgo de Padecer un Cáncer de Mama (I): https://www.youtube.com/watch?v=1WPdWmvj_aY
Riesgo de Padecer un Cáncer de Mama (II): https://www.youtube.com/watch?v=F1oaAhFh5uA
Riesgo de Padecer un Cáncer de Mama (III): https://www.youtube.com/watch?v=ywZzOz6Mr1E
La Píldora y el Cáncer de Mama (I): https://www.youtube.com/watch?v=yfNzr8qxGoA
La Píldora y el Cáncer de Mama (II): https://www.youtube.com/watch?v=TvwyHWng6Tw
La Píldora y el Cáncer de Mama (III): https://www.youtube.com/watch?v=fhBUdyxj5xs
La Obesidad y el Cáncer de Mama (I): https://www.youtube.com/watch?v=-rR3OjkwHJQ
La Obesidad y el Cáncer de Mama (II): https://www.youtube.com/watch?v=K3wHCePcXJ0
La Obesidad y el Cáncer de Mama (III): https://www.youtube.com/watch?v=G-UwVMHwYic
La Obesidad y el Cáncer de Mama (IV): https://www.youtube.com/watch?v=gsDLERr0EfI
El Cáncer de mama y la Dieta: https://www.youtube.com/watch?v=uWAhifNnDyY
Tabaco y Cáncer de Mama: https://www.youtube.com/watch?v=LMazWsCSSXE
Los Genes BRCA y sus Mutaciones: https://www.youtube.com/watch?v=RT7uPNPg6Ac
Evolución del Riesgo de Cáncer de Mama: https://www.youtube.com/watch?v=eYPip3M0Kd8

¡Anímese a ver otros contenidos interesantes de salud en mi canal de YouTube!:
El Médico De La Tele®”: https://www.youtube.com/playlist?list=PLLV790IEIHkl7MFCgpvXQb-7jwCbeqIh5
La Dieta Del Deslorce®: https://www.youtube.com/playlist?list=PLLV790IEIHkmGkLnHpU-cb_wiifyW2YwE
Dejar de Fumar: https://www.youtube.com/playlist?list=PLB79831B8EC9E8FA5
Fibromialgia: https://www.youtube.com/playlist?list=PLDC157AD6C716CBA3
Cuidados Paliativos: https://www.youtube.com/playlist?list=PL96EE971B311926DC
Cáncer de Estómago: https://www.youtube.com/playlist?list=PL5461FE311733B906
Cáncer de Esófago: https://www.youtube.com/playlist?list=PLF5841A7AD2F96B6A
Cáncer de Útero: https://www.youtube.com/playlist?list=PLC77D3F7FA3DB10A2
Cáncer de Cuello Uterino (Cérvix): https://www.youtube.com/playlist?list=PL0F0FDAC8D983F102
Cáncer de Colon: https://www.youtube.com/playlist?list=PL6D1EE4D53DDE813D
Cáncer de Próstata: https://www.youtube.com/playlist?list=PL4382F494F0D55B9D
Cáncer de Pulmón: https://www.youtube.com/playlist?list=PL3635278252304328

¿Quiere contactar conmigo? ¡Aquí me podrá encontrar!:
¡Viaje hasta mi Mi página web!: http://www.doctordanielgonzalez.com
¡Haga un +1 en la Página de Google+ de Dr Daniel González!: https://plus.google.com/+drdanielgonzalez/posts
¡Ponga un “Me Gusta” en el Facebook de “El Doctor De La Tele”!: https://www.facebook.com/eldoctordelatele
¡Sígame en el Twitter de “El Doctor De La Tele”!: https://twitter.com/eldoctordlatele
¡Vea mi Perfil de LinkedIn!: https://www.linkedin.com/in/doctordanielgonzalez
¡Únase a mi Página de LinkedIn!: https://www.linkedin.com/company/elmedicodelatele
¡Únase a mi Página de Pinterest del Doctor Daniel González!: https://www.pinterest.com/drdanielglezmd/

¿Le interesan los videos de salud? ¿Quiere no perderse ningún vídeo como este y que le avisemos de la publicación de las novedades del canal? ¡Pues suscríbase y disfrútelo -es gratis-!:
http://www.youtube.com/user/drdanielgonzalez?sub_confirmation=1",es,False,False,,
VBrBFFtJqPk,"['Tumor', 'cancer', 'precisionmedicine', 'Cancer']",4,Tratamiento cáncer,"Científico
",61,61,2,A Better Way to Fight Cancer | Caris Molecular Profiling,"Caris is transforming cancer care by looking at cancer on the molecular level; combining breakthrough science and artificial intelligence to analyze the DNA, RNA and proteins to help the oncologist figure out where the error in the cell may be occurring, and what treatments may be the most effective.  Caris is investing hundreds of millions to revolutionize cancer care, focused on the most important part of our work, the patient.

Learn more at CarisCares.com.

#cancercare 
#precisionmedicine 
#biotechnology",en,False,False,,
ux-Vpk0Sulg,"['colon cancer', 'melena', 'intestinal obstruction', 'jaundice', 'microcytic anemia', 'colon adenoma', 'polyp', 'Cancer', 'Prostate Cancer', 'colorectal cancer', 'ColonCancer', 'Colon Cancer', 'gastrointestinal bleeding', 'fatigue']",14,Tratamiento cáncer,"Científico
",327,327,365,Cáncer de colon: Todo lo que necesita saber en menos de 6 minutos,"En menos de 6 minutos le explico los aspectos fundamentales del cáncer de colon: cómo se forma, qué síntomas produce, cómo se diagnostica y cuáles son sus tratamientos. ¡No se lo pierda!

0:11 ¿Cómo se forma un cáncer de colon?
1:16 ¿Qué síntomas produce un cáncer de colon?
2:49 ¿Cómo se diagnostica un cáncer de colon?
3:58 ¿Cómo se trata un cáncer de colon?

Otros videos de esta serie:
- Cáncer de mama: Todo lo que necesita saber, en menos de 8 minutos - https://youtu.be/HgJ7mD28BEI
- Cáncer de pulmón: Todo lo que necesita saber, en menos de 10 minutos - https://youtu.be/xsjqH_ZEaMI
- Cáncer de próstata: Todo lo que necesita saber en menos de 9 minutos - https://youtu.be/-o5Hve65sAA
- Cáncer cervical: Todo lo que necesita saber en menos de 6 minutos - https://youtu.be/j5hhRzYp5e0
- Cáncer de endometrio: Todo lo que necesita saber en menos de 5 minutos - https://youtu.be/m4KHb1bjHwc
- Cáncer de esófago: Todo lo que necesita saber en menos de 9 minutos - https://youtu.be/uFYNS4Xgecg
- Cáncer de estómago: Todo lo que necesita saber en menos de 7 minutos - https://youtu.be/vsIqPre4hv4

¿Quiere contactar conmigo? ¡Aquí me podrá encontrar!:
- Mi página web: https://www.doctordanielgonzalez.com
- La Medicinapedia®: https://www.medicinapedia.com

¿Quiere no perderse ningún vídeo como este y que le avisemos de la publicación de las novedades del canal? ¡Pues suscríbase y active los avisos en la campana!!:
http://www.youtube.com/user/drdanielgonzalez?sub_confirmation=1

#CáncerDeColon #Diagnóstico #Tratamiento",es,False,False,,
0VX_oZBMSd4,"['Breast Cancer', 'Brain Tumors', 'Cancer', 'Prostate Cancer', 'Colon Cancer', 'cancer', 'Zeranol', 'breast cancer', 'http://nutritionfacts.org/video/how-not-to-die-from-cancer', 'spice', 'Methionine', 'Esophageal Cancer', 'http://nutritionfacts.org/video/eggs-choline-and-cancer', 'arthritis', 'http://nutritionfacts.org/video/back-to-our-roots-curry-and-cancer', 'Diabetes', 'Choline', 'Cholesterol', 'Tumor', 'Acne']",20,Tratamiento cáncer,"Científico
",491,491,450,How Not to Die from Cancer,"What happens when you put cancer on a plant-based diet?

New subscribers to our e-newsletter always receive a free gift. Get yours here: https://nutritionfacts.org/subscribe/

You can imagine how overwhelming NutritionFacts.org might be for someone new to the site. With videos on more than 2,000 health topics, where do you even begin? Imagine someone stumbling onto the site when the new video-of-the-day is about how some spice can be effective in treating a particular form of arthritis. It would be easy to miss the forest for the trees. That’s why I created this new series of overview videos, which are basically taken straight from my hour-long live 2016 presentation How Not to Die: Preventing, Arresting, and Reversing Our Top 15 Killers (http://nutritionfacts.org/video/how-not-to-die).

If you missed How Not to Die from Heart Disease (http://nutritionfacts.org/video/how-not-to-die-from-heart-disease/), check it out and stay tuned for: 
• How Not to Die from Diabetes (http://nutritionfacts.org/video/how-not-to-die-from-diabetes/)
• How Not to Die from Kidney Disease (http://nutritionfacts.org/video/how-not-to-die-from-kidney-disease/)
• How Not to Die from High Blood Pressure (http://nutritionfacts.org/video/how-not-to-die-from-high-blood-pressure)

If this video inspired you to learn more about the role diet may play in preventing and treating cancer, check out some of these other popular videos on the topic: 
BRCA Breast Cancer Genes and Soy (http://nutritionfacts.org/video/brca-breast-cancer-genes-and-soy/)
Starving Cancer with Methionine Restriction (http://nutritionfacts.org/video/starving-cancer-with-methionine-restriction/)
Saving Lives By Treating Acne With Diet (http://www.nutritionfacts.org/video/saving-lives-by-treating-acne-with-diet/)
Cholesterol Feeds Breast Cancer Cells (http://nutritionfacts.org/video/Cholesterol-Feeds-Breast-Cancer-Cells)
Prostate Cancer and Organic Milk vs. Almond Milk (http://nutritionfacts.org/video/prostate-cancer-and-organic-milk-vs-almond-milk/)
Do Dental X-Rays Cause Brain Tumors? (http://nutritionfacts.org/video/do-dental-x-rays-cause-brain-tumors/)
Strawberries versus Esophageal Cancer (http://nutritionfacts.org/video/strawberries-versus-esophageal-cancer/)
Which Fruit Fights Cancer Better? (http://nutritionfacts.org/video/which-fruit-fights-cancer-better)
Should We All Get Colonoscopies Starting at Age 50? (http://nutritionfacts.org/video/should-we-all-get-colonoscopies-starting-at-age-50)
Solving a Colon Cancer Mystery (http://nutritionfacts.org/video/solving-a-colon-cancer-mystery)
Which Dietary Factors Affect Breast Cancer Most? (http://nutritionfacts.org/video/which-dietary-factors-affect-breast-cancer-most)
Cancer Risk from French Fries (http://nutritionfacts.org/video/cancer-risk-from-french-fries)
Back to Our Roots: Curry and Cancer (http://nutritionfacts.org/video/back-to-our-roots-curry-and-cancer)
Eggs, Choline, and Cancer (http://nutritionfacts.org/video/eggs-choline-and-cancer)
Breast Cancer Survival Vegetable (http://nutritionfacts.org/video/breast-cancer-survival-vegetable)
Prostate Cancer Survival: The A/V Ratio (http://nutritionfacts.org/video/prostate-cancer-survival-the-av-ratio)
Anti-Angiogenesis: Cutting off the Tumor Supply Line (http://nutritionfacts.org/video/anti-angiogenesis-cutting-off-tumor-supply-lines)
Why Might Vegetarians Have Less HPV? (http://nutritionfacts.org/video/why-might-vegetarians-have-less-hpv)
Zeranol Use in Meat and Breast Cancer (http://nutritionfacts.org/video/zeranol-use-in-meat-and-breast-cancer/)
Animal Protein Compared to Cigarette Smoking (http://nutritionfacts.org/video/animal-protein-compared-cigarette-smoking/)

Have a question about this video? Leave it in the comment section at http://nutritionfacts.org/video/how-not-to-die-from-cancer and someone on the NutritionFacts.org team will try to answer it.

If you’d rather watch these videos on YouTube, subscribe to my YouTube Channel here: https://www.youtube.com/subscription_center?add_user=nutritionfactsorg

Thanks for watching. I hope you’ll join in the evidence-based nutrition revolution!
-Michael Greger, MD FACLM

Image credit: Andrea Ivins.

Videography courtesy of Grant Peacock.

https://NutritionFacts.org
• Subscribe: https://nutritionfacts.org/subscribe
• Donate: https://nutritionfacts.org/donate
• Podcast : https://nutritionfacts.org/audio
• Facebook: www.facebook.com/NutritionFacts.org
• Twitter: www.twitter.com/nutrition_facts
• Instagram: www.instagram.com/nutrition_facts_org
• Books: https://nutritionfacts.org/books
• Shop: https://drgreger.org",en,False,False,,
